date,location,product,sales,promo_multiplier,days_in_promo
2020-03-05,AU,outdoor,5854,1,0
2020-03-05,AU,hobbies,10744,1,0
2020-03-05,CA,camping,6364,1,0
2020-03-05,AU,retail,11616,1,0
2020-03-06,AU,hobbies,9952,1,0
2020-03-06,AU,retail,13232,1,0
2020-03-06,CA,hiking,8823,1,0
2020-03-06,AU,outdoor,5801,1,0
2020-03-06,CA,camping,5353,1,0
2020-03-07,AU,hobbies,10948,1,0
2020-03-07,CA,camping,6018,1,0
2020-03-07,AU,retail,11804,1,0
2020-03-07,CA,hiking,8592,1,0
2020-03-07,AU,outdoor,6391,1,0
2020-03-08,CA,camping,6799,1,0
2020-03-08,AU,retail,13258,1,0
2020-03-08,CA,hiking,8049,1,0
2020-03-08,AU,outdoor,6552,1,0
2020-03-08,AU,hobbies,9448,1,0
2020-03-09,AU,hobbies,12395,1,0
2020-03-09,CA,hiking,8463,1,0
2020-03-09,AU,outdoor,7293,1,0
2020-03-09,AU,retail,13333,1,0
2020-03-09,CA,camping,5312,1,0
2020-03-10,CA,hiking,8420,1,0
2020-03-10,AU,outdoor,7147,1,0
2020-03-10,CA,camping,5405,1,0
2020-03-10,AU,retail,11422,1,0
2020-03-10,AU,hobbies,11406,1,0
2020-03-11,CA,camping,4736,1,0
2020-03-11,AU,hobbies,10052,1,0
2020-03-11,AU,retail,11516,1,0
2020-03-11,AU,outdoor,6106,1,0
2020-03-11,CA,hiking,8385,1,0
2020-03-12,AU,retail,13944,1,0
2020-03-12,AU,outdoor,6642,1,0
2020-03-12,AU,hobbies,9466,1,0
2020-03-12,CA,hiking,7597,1,0
2020-03-12,CA,camping,5283,1,0
2020-03-13,CA,camping,4514,1,0
2020-03-13,AU,outdoor,6862,1,0
2020-03-13,AU,retail,12937,1,0
2020-03-13,AU,hobbies,10870,1,0
2020-03-13,CA,hiking,7392,1,0
2020-03-14,AU,hobbies,11370,1,0
2020-03-14,AU,outdoor,8203,1,0
2020-03-14,AU,retail,13922,1,0
2020-03-14,CA,hiking,7778,1,0
2020-03-14,CA,camping,5704,1,0
2020-03-15,AU,retail,13961,1,0
2020-03-15,CA,hiking,8292,1,0
2020-03-15,AU,hobbies,10848,1,0
2020-03-15,AU,outdoor,7580,1,0
2020-03-15,CA,camping,6196,1,0
2020-03-16,AU,hobbies,10056,1,0
2020-03-16,CA,hiking,9110,1,0
2020-03-16,AU,retail,15221,1,0
2020-03-16,CA,camping,6178,1,0
2020-03-16,AU,outdoor,8456,1,0
2020-03-17,CA,hiking,5840,1,0
2020-03-17,CA,camping,5543,1,0
2020-03-17,AU,retail,13207,1,0
2020-03-17,AU,outdoor,7436,1,0
2020-03-17,AU,hobbies,9973,1,0
2020-03-18,AU,outdoor,6187,1,0
2020-03-18,CA,hiking,8620,1,0
2020-03-18,CA,camping,4016,1,0
2020-03-18,AU,hobbies,10849,1,0
2020-03-18,AU,retail,12719,1,0
2020-03-19,CA,hiking,7978,1,0
2020-03-19,CA,camping,5739,1,0
2020-03-19,AU,retail,12734,1,0
2020-03-19,AU,hobbies,0,1,0
2020-03-19,AU,outdoor,6973,1,0
2020-03-20,AU,retail,12813,1,0
2020-03-20,AU,hobbies,11902,1,0
2020-03-20,CA,camping,4815,1,0
2020-03-20,CA,hiking,8570,1,0
2020-03-20,AU,outdoor,6280,1,0
2020-03-21,AU,outdoor,7122,1,0
2020-03-21,AU,hobbies,9989,1,0
2020-03-21,AU,retail,14434,1,0
2020-03-21,CA,hiking,8824,1,0
2020-03-21,CA,camping,4616,1,0
2020-03-22,AU,retail,13301,1,0
2020-03-22,AU,outdoor,7189,1,0
2020-03-22,AU,hobbies,10067,1,0
2020-03-22,CA,hiking,7811,1,0
2020-03-22,CA,camping,4596,1,0
2020-03-23,CA,hiking,7637,1,0
2020-03-23,AU,retail,13696,1,0
2020-03-23,AU,hobbies,10531,1,0
2020-03-23,CA,camping,6746,1,0
2020-03-23,AU,outdoor,7543,1,0
2020-03-24,CA,hiking,6230,1,0
2020-03-24,AU,retail,12448,1,0
2020-03-24,CA,camping,5589,1,0
2020-03-24,AU,hobbies,11704,1,0
2020-03-24,AU,outdoor,5465,1,0
2020-03-25,AU,retail,13596,1,0
2020-03-25,AU,outdoor,6745,1,0
2020-03-25,CA,camping,3127,1,0
2020-03-25,CA,hiking,7010,1,0
2020-03-25,AU,hobbies,10647,1,0
2020-03-26,AU,outdoor,6736,1,0
2020-03-26,AU,hobbies,9844,1,0
2020-03-26,CA,camping,4618,1,0
2020-03-26,AU,retail,13626,1,0
2020-03-26,CA,hiking,6950,1,0
2020-03-27,CA,hiking,6998,1,0
2020-03-27,AU,outdoor,6846,1,0
2020-03-27,AU,hobbies,11350,1,0
2020-03-27,AU,retail,15513,1,0
2020-03-27,CA,camping,5935,1,0
2020-03-28,AU,outdoor,7845,1,0
2020-03-28,AU,hobbies,10405,1,0
2020-03-28,CA,hiking,6323,1,0
2020-03-28,AU,retail,14250,1,0
2020-03-28,CA,camping,4828,1,0
2020-03-29,AU,hobbies,11299,1,0
2020-03-29,AU,outdoor,6403,1,0
2020-03-29,AU,retail,14640,1,0
2020-03-29,CA,camping,4968,1,0
2020-03-29,CA,hiking,6714,1,0
2020-03-30,AU,outdoor,6662,1,0
2020-03-30,CA,hiking,7358,1,0
2020-03-30,AU,retail,15189,1,0
2020-03-30,CA,camping,5034,1,0
2020-03-30,AU,hobbies,11007,1,0
2020-03-31,AU,hobbies,10628,1,0
2020-03-31,AU,outdoor,7112,1,0
2020-03-31,CA,hiking,7423,1,0
2020-03-31,AU,retail,15036,1,0
2020-03-31,CA,camping,4501,1,0
2020-04-01,AU,retail,14336,1,0
2020-04-01,CA,hiking,6454,1,0
2020-04-01,CA,camping,3837,1,0
2020-04-01,AU,hobbies,10117,1,0
2020-04-01,AU,outdoor,6904,1,0
2020-04-02,CA,camping,5742,1,0
2020-04-02,AU,retail,13282,1,0
2020-04-02,AU,hobbies,9846,1,0
2020-04-02,AU,outdoor,6702,1,0
2020-04-02,CA,hiking,5806,1,0
2020-04-03,CA,camping,3635,1,0
2020-04-03,AU,retail,12327,1,0
2020-04-03,AU,hobbies,10415,1,0
2020-04-03,AU,outdoor,7192,1,0
2020-04-03,CA,hiking,6689,1,0
2020-04-04,AU,retail,12352,1,0
2020-04-04,AU,hobbies,9218,1,0
2020-04-04,AU,outdoor,6351,1,0
2020-04-04,CA,hiking,6123,1,0
2020-04-04,CA,camping,5773,1,0
2020-04-05,CA,hiking,6599,1,0
2020-04-05,AU,outdoor,6989,1,0
2020-04-05,AU,retail,14398,1,0
2020-04-05,CA,camping,4582,1,0
2020-04-05,AU,hobbies,10599,1,0
2020-04-06,AU,retail,14420,1,0
2020-04-06,CA,camping,6566,1,0
2020-04-06,CA,hiking,6440,1,0
2020-04-06,AU,hobbies,10170,1,0
2020-04-06,AU,outdoor,6830,1,0
2020-04-07,CA,hiking,5569,1,0
2020-04-07,CA,camping,3664,1,0
2020-04-07,AU,hobbies,10488,1,0
2020-04-07,AU,outdoor,6921,1,0
2020-04-07,AU,retail,14085,1,0
2020-04-08,CA,camping,5384,1,0
2020-04-08,AU,outdoor,6830,1,0
2020-04-08,AU,retail,11860,1,0
2020-04-08,CA,hiking,4563,1,0
2020-04-08,AU,hobbies,10063,1,0
2020-04-09,CA,camping,5929,1,0
2020-04-09,CA,hiking,6171,1,0
2020-04-09,AU,outdoor,7261,1,0
2020-04-09,AU,hobbies,11986,1,0
2020-04-09,AU,retail,15463,1,0
2020-04-10,CA,camping,6293,1,0
2020-04-10,CA,hiking,6056,1,0
2020-04-10,AU,outdoor,7853,1,0
2020-04-10,AU,hobbies,10748,1,0
2020-04-10,AU,retail,12793,1,0
2020-04-11,CA,hiking,4373,1,0
2020-04-11,AU,outdoor,7063,1,0
2020-04-11,AU,retail,13661,1,0
2020-04-11,AU,hobbies,10026,1,0
2020-04-11,CA,camping,5334,1,0
2020-04-12,CA,hiking,3695,1,0
2020-04-12,CA,camping,5778,1,0
2020-04-12,AU,hobbies,10318,1,0
2020-04-12,AU,retail,13994,1,0
2020-04-12,AU,outdoor,8478,1,0
2020-04-13,AU,hobbies,9497,1,0
2020-04-13,AU,retail,14355,1,0
2020-04-13,CA,camping,5729,1,0
2020-04-13,CA,hiking,4617,1,0
2020-04-13,AU,outdoor,6268,1,0
2020-04-14,CA,camping,4153,1,0
2020-04-14,AU,retail,13683,1,0
2020-04-14,AU,outdoor,7409,1,0
2020-04-14,CA,hiking,5036,1,0
2020-04-14,AU,hobbies,10064,1,0
2020-04-15,CA,camping,4110,1,0
2020-04-15,AU,outdoor,7515,1,0
2020-04-15,AU,hobbies,10243,1,0
2020-04-15,CA,hiking,5406,1,0
2020-04-15,AU,retail,12543,1,0
2020-04-16,AU,outdoor,6405,1,0
2020-04-16,AU,hobbies,8404,1,0
2020-04-16,CA,camping,5339,1,0
2020-04-16,CA,hiking,5004,1,0
2020-04-16,AU,retail,13886,1,0
2020-04-17,AU,retail,13899,1,0
2020-04-17,CA,camping,4329,1,0
2020-04-17,AU,hobbies,8689,1,0
2020-04-17,CA,hiking,5260,1,0
2020-04-17,AU,outdoor,7922,1,0
2020-04-18,CA,hiking,4459,1,0
2020-04-18,AU,retail,12467,1,0
2020-04-18,AU,hobbies,9550,1,0
2020-04-18,CA,camping,5392,1,0
2020-04-18,AU,outdoor,8048,1,0
2020-04-19,CA,camping,5430,1,0
2020-04-19,AU,outdoor,9380,1,0
2020-04-19,AU,retail,13873,1,0
2020-04-19,CA,hiking,5982,1,0
2020-04-19,AU,hobbies,10475,1,0
2020-04-20,CA,hiking,4908,1,0
2020-04-20,AU,hobbies,11363,1,0
2020-04-20,AU,retail,13987,1,0
2020-04-20,CA,camping,5691,1,0
2020-04-20,AU,outdoor,7463,1,0
2020-04-21,AU,hobbies,11216,1,0
2020-04-21,CA,hiking,4687,1,0
2020-04-21,AU,retail,14369,1,0
2020-04-21,CA,camping,5451,1,0
2020-04-21,AU,outdoor,9027,1,0
2020-04-22,AU,outdoor,7472,1,0
2020-04-22,CA,camping,6040,1,0
2020-04-22,AU,hobbies,10153,1,0
2020-04-22,CA,hiking,4621,1,0
2020-04-22,AU,retail,13722,1,0
2020-04-23,AU,outdoor,10394,1,0
2020-04-23,CA,camping,6159,1,0
2020-04-23,CA,hiking,5528,1,0
2020-04-23,AU,retail,13735,1,0
2020-04-23,AU,hobbies,10029,1,0
2020-04-24,AU,outdoor,8445,1,0
2020-04-24,CA,camping,6627,1,0
2020-04-24,AU,hobbies,9811,1,0
2020-04-24,CA,hiking,5851,1,0
2020-04-24,AU,retail,13174,1,0
2020-04-25,AU,retail,1119,1,0
2020-04-25,AU,outdoor,7804,1,0
2020-04-25,AU,hobbies,11099,1,0
2020-04-25,CA,hiking,4161,1,0
2020-04-25,CA,camping,5723,1,0
2020-04-26,AU,outdoor,7830,1,0
2020-04-26,CA,camping,6327,1,0
2020-04-26,AU,hobbies,10946,1,0
2020-04-26,CA,hiking,4519,1,0
2020-04-26,AU,retail,14674,1,0
2020-04-27,CA,hiking,5739,1,0
2020-04-27,CA,camping,4881,1,0
2020-04-27,AU,outdoor,7931,1,0
2020-04-27,AU,hobbies,9845,1,0
2020-04-27,AU,retail,13610,1,0
2020-04-28,AU,retail,12643,1,0
2020-04-28,AU,outdoor,9296,1,0
2020-04-28,AU,hobbies,10674,1,0
2020-04-28,CA,hiking,3399,1,0
2020-04-28,CA,camping,4735,1,0
2020-04-29,AU,retail,12328,1,0
2020-04-29,AU,outdoor,8936,1,0
2020-04-29,AU,hobbies,10282,1,0
2020-04-29,CA,camping,3889,1,0
2020-04-29,CA,hiking,5034,1,0
2020-04-30,AU,hobbies,11264,1,0
2020-04-30,CA,hiking,4322,1,0
2020-04-30,AU,outdoor,8523,1,0
2020-04-30,AU,retail,13484,1,0
2020-04-30,CA,camping,6272,1,0
2020-05-01,AU,retail,13842,1,0
2020-05-01,CA,camping,4857,1,0
2020-05-01,AU,hobbies,10823,1,0
2020-05-01,CA,hiking,5196,1,0
2020-05-01,AU,outdoor,9338,1,0
2020-05-02,CA,camping,6115,1,0
2020-05-02,AU,hobbies,11732,1,0
2020-05-02,AU,retail,13300,1,0
2020-05-02,CA,hiking,5713,1,0
2020-05-02,AU,outdoor,9787,1,0
2020-05-03,AU,retail,15333,1,0
2020-05-03,CA,hiking,4753,1,0
2020-05-03,CA,camping,5658,1,0
2020-05-03,AU,outdoor,9158,1,0
2020-05-03,AU,hobbies,11473,1,0
2020-05-04,AU,hobbies,11544,1,0
2020-05-04,CA,hiking,4951,1,0
2020-05-04,AU,retail,13948,1,0
2020-05-04,CA,camping,6138,1,0
2020-05-04,AU,outdoor,9136,1,0
2020-05-05,CA,hiking,3741,1,0
2020-05-05,AU,retail,12171,1,0
2020-05-05,AU,outdoor,8996,1,0
2020-05-05,CA,camping,5770,1,0
2020-05-05,AU,hobbies,9707,1,0
2020-05-06,CA,camping,5645,1,0
2020-05-06,AU,hobbies,10292,1,0
2020-05-06,CA,hiking,4779,1,0
2020-05-06,AU,retail,12820,1,0
2020-05-06,AU,outdoor,7406,1,0
2020-05-07,AU,outdoor,8233,1,0
2020-05-07,AU,hobbies,9507,1,0
2020-05-07,CA,camping,4952,1,0
2020-05-07,AU,retail,14851,1,0
2020-05-07,CA,hiking,5028,1,0
2020-05-08,AU,retail,14432,1,0
2020-05-08,CA,hiking,5566,1,0
2020-05-08,AU,hobbies,11520,1,0
2020-05-08,AU,outdoor,6730,1,0
2020-05-08,CA,camping,5573,1,0
2020-05-09,CA,hiking,4719,1,0
2020-05-09,CA,camping,4554,1,0
2020-05-09,AU,outdoor,7847,1,0
2020-05-09,AU,retail,13291,1,0
2020-05-09,AU,hobbies,10059,1,0
2020-05-10,AU,retail,15450,1,0
2020-05-10,AU,outdoor,7526,1,0
2020-05-10,CA,camping,4177,1,0
2020-05-10,CA,hiking,7986,1,0
2020-05-10,AU,hobbies,10873,1,0
2020-05-11,CA,hiking,5693,1,0
2020-05-11,AU,retail,14464,1,0
2020-05-11,AU,outdoor,8823,1,0
2020-05-11,AU,hobbies,9606,1,0
2020-05-11,CA,camping,4507,1,0
2020-05-12,AU,hobbies,10790,1,0
2020-05-12,CA,camping,5507,1,0
2020-05-12,AU,outdoor,8136,1,0
2020-05-12,CA,hiking,6559,1,0
2020-05-12,AU,retail,12836,1,0
2020-05-13,CA,hiking,7783,1,0
2020-05-13,AU,outdoor,8884,1,0
2020-05-13,AU,retail,14049,1,0
2020-05-13,AU,hobbies,10962,1,0
2020-05-13,CA,camping,3045,1,0
2020-05-14,AU,outdoor,9323,1,0
2020-05-14,AU,retail,14234,1,0
2020-05-14,CA,camping,4611,1,0
2020-05-14,CA,hiking,7502,1,0
2020-05-14,AU,hobbies,11476,1,0
2020-05-15,AU,hobbies,10031,1,0
2020-05-15,CA,camping,4423,1,0
2020-05-15,AU,retail,12771,1,0
2020-05-15,AU,outdoor,8578,1,0
2020-05-15,CA,hiking,8203,1,0
2020-05-16,AU,hobbies,9213,1,0
2020-05-16,AU,retail,13632,1,0
2020-05-16,CA,hiking,7756,1,0
2020-05-16,AU,outdoor,8830,1,0
2020-05-16,CA,camping,3717,1,0
2020-05-17,CA,hiking,6495,1,0
2020-05-17,AU,outdoor,7827,1,0
2020-05-17,AU,retail,15207,1,0
2020-05-17,CA,camping,3103,1,0
2020-05-17,AU,hobbies,10220,1,0
2020-05-18,CA,hiking,7276,1,0
2020-05-18,AU,outdoor,7766,1,0
2020-05-18,CA,camping,0,1,0
2020-05-18,AU,hobbies,12026,1,0
2020-05-18,AU,retail,13575,1,0
2020-05-19,AU,hobbies,10978,1,0
2020-05-19,AU,retail,13501,1,0
2020-05-19,CA,hiking,7208,1,0
2020-05-19,AU,outdoor,6653,1,0
2020-05-19,CA,camping,3676,1,0
2020-05-20,AU,outdoor,7330,1,0
2020-05-20,CA,camping,4504,1,0
2020-05-20,AU,retail,13629,1,0
2020-05-20,CA,hiking,6351,1,0
2020-05-20,AU,hobbies,10017,1,0
2020-05-21,AU,retail,13786,1,0
2020-05-21,AU,outdoor,9754,1,0
2020-05-21,CA,camping,4627,1,0
2020-05-21,AU,hobbies,9667,1,0
2020-05-21,CA,hiking,7246,1,0
2020-05-22,AU,outdoor,7580,1,0
2020-05-22,AU,retail,14504,1,0
2020-05-22,CA,hiking,8499,1,0
2020-05-22,CA,camping,4755,1,0
2020-05-22,AU,hobbies,10359,1,0
2020-05-23,AU,hobbies,9972,1,0
2020-05-23,AU,retail,13463,1,0
2020-05-23,CA,camping,2784,1,0
2020-05-23,AU,outdoor,7686,1,0
2020-05-23,CA,hiking,7642,1,0
2020-05-24,CA,hiking,7031,1,0
2020-05-24,AU,retail,16152,1,0
2020-05-24,AU,outdoor,8357,1,0
2020-05-24,AU,hobbies,10376,1,0
2020-05-24,CA,camping,3993,1,0
2020-05-25,AU,hobbies,11485,1,0
2020-05-25,CA,hiking,7443,1,0
2020-05-25,AU,outdoor,7816,1,0
2020-05-25,AU,retail,13762,1,0
2020-05-25,CA,camping,5056,1,0
2020-05-26,CA,hiking,7633,1,0
2020-05-26,AU,outdoor,8517,1,0
2020-05-26,CA,camping,3891,1,0
2020-05-26,AU,hobbies,10799,1,0
2020-05-26,AU,retail,13874,1,0
2020-05-27,AU,outdoor,8479,1,0
2020-05-27,CA,camping,3183,1,0
2020-05-27,CA,hiking,8990,1,0
2020-05-27,AU,hobbies,9231,1,0
2020-05-27,AU,retail,13083,1,0
2020-05-28,CA,camping,4061,1,0
2020-05-28,CA,hiking,7355,1,0
2020-05-28,AU,retail,13592,1,0
2020-05-28,AU,outdoor,7517,1,0
2020-05-28,AU,hobbies,10613,1,0
2020-05-29,AU,hobbies,9749,1,0
2020-05-29,CA,hiking,8473,1,0
2020-05-29,CA,camping,3821,1,0
2020-05-29,AU,outdoor,7590,1,0
2020-05-29,AU,retail,14034,1,0
2020-05-30,AU,retail,13687,1,0
2020-05-30,CA,hiking,9122,1,0
2020-05-30,AU,hobbies,10905,1,0
2020-05-30,AU,outdoor,7895,1,0
2020-05-30,CA,camping,4623,1,0
2020-05-31,AU,retail,14436,1,0
2020-05-31,AU,hobbies,10023,1,0
2020-05-31,CA,hiking,9254,1,0
2020-05-31,AU,outdoor,7121,1,0
2020-05-31,CA,camping,2815,1,0
2020-06-01,CA,camping,3913,1,0
2020-06-01,AU,hobbies,11616,1,0
2020-06-01,AU,outdoor,7813,1,0
2020-06-01,AU,retail,14738,1,0
2020-06-01,CA,hiking,8328,1,0
2020-06-02,CA,hiking,8919,1,0
2020-06-02,AU,outdoor,7555,1,0
2020-06-02,CA,camping,4118,1,0
2020-06-02,AU,hobbies,10571,1,0
2020-06-02,AU,retail,13027,1,0
2020-06-03,CA,camping,4517,1,0
2020-06-03,AU,hobbies,9735,1,0
2020-06-03,CA,hiking,8343,1,0
2020-06-03,AU,outdoor,6793,1,0
2020-06-03,AU,retail,12825,1,0
2020-06-04,AU,outdoor,7357,1,0
2020-06-04,CA,hiking,9306,1,0
2020-06-04,AU,hobbies,8871,1,0
2020-06-04,CA,camping,5467,1,0
2020-06-04,AU,retail,12711,1,0
2020-06-05,CA,camping,5178,1,0
2020-06-05,AU,hobbies,9656,1,0
2020-06-05,CA,hiking,9006,1,0
2020-06-05,AU,outdoor,7653,1,0
2020-06-05,AU,retail,13101,1,0
2020-06-06,CA,hiking,9388,1,0
2020-06-06,AU,outdoor,8250,1,0
2020-06-06,AU,retail,13960,1,0
2020-06-06,AU,hobbies,9263,1,0
2020-06-06,CA,camping,5362,1,0
2020-06-07,CA,camping,4053,1,0
2020-06-07,AU,retail,12436,1,0
2020-06-07,CA,hiking,7125,1,0
2020-06-07,AU,outdoor,7234,1,0
2020-06-07,AU,hobbies,9488,1,0
2020-06-08,CA,camping,4634,1,0
2020-06-08,CA,hiking,8139,1,0
2020-06-08,AU,hobbies,9700,1,0
2020-06-08,AU,outdoor,6415,1,0
2020-06-08,AU,retail,14567,1,0
2020-06-09,AU,hobbies,10072,1,0
2020-06-09,CA,camping,4270,1,0
2020-06-09,AU,outdoor,8725,1,0
2020-06-09,AU,retail,13194,1,0
2020-06-09,CA,hiking,8224,1,0
2020-06-10,CA,camping,5587,1,0
2020-06-10,AU,outdoor,6261,1,0
2020-06-10,CA,hiking,7852,1,0
2020-06-10,AU,retail,13803,1,0
2020-06-10,AU,hobbies,0,1,0
2020-06-11,CA,hiking,6899,1,0
2020-06-11,CA,camping,5009,1,0
2020-06-11,AU,hobbies,10049,1,0
2020-06-11,AU,retail,12524,1,0
2020-06-11,AU,outdoor,6961,1,0
2020-06-12,AU,retail,15737,1,0
2020-06-12,CA,camping,5797,1,0
2020-06-12,AU,hobbies,11425,1,0
2020-06-12,CA,hiking,8701,1,0
2020-06-12,AU,outdoor,8336,1,0
2020-06-13,AU,hobbies,9716,1,0
2020-06-13,AU,retail,14018,1,0
2020-06-13,CA,hiking,9015,1,0
2020-06-13,CA,camping,5803,1,0
2020-06-13,AU,outdoor,7913,1,0
2020-06-14,AU,outdoor,7869,1,0
2020-06-14,AU,retail,14721,1,0
2020-06-14,AU,hobbies,9583,1,0
2020-06-14,CA,camping,5928,1,0
2020-06-14,CA,hiking,7227,1,0
2020-06-15,CA,hiking,7538,1,0
2020-06-15,AU,outdoor,7391,1,0
2020-06-15,AU,hobbies,9496,1,0
2020-06-15,CA,camping,5358,1,0
2020-06-15,AU,retail,15908,1,0
2020-06-16,AU,outdoor,6997,1,0
2020-06-16,AU,retail,13873,1,0
2020-06-16,CA,camping,4703,1,0
2020-06-16,AU,hobbies,10018,1,0
2020-06-16,CA,hiking,7850,1,0
2020-06-17,CA,hiking,5833,1,0
2020-06-17,CA,camping,4360,1,0
2020-06-17,AU,retail,12719,1,0
2020-06-17,AU,hobbies,9112,1,0
2020-06-17,AU,outdoor,7649,1,0
2020-06-18,CA,camping,5999,1,0
2020-06-18,CA,hiking,6797,1,0
2020-06-18,AU,hobbies,10282,1,0
2020-06-18,AU,retail,14015,1,0
2020-06-18,AU,outdoor,8002,1,0
2020-06-19,AU,outdoor,7603,1,0
2020-06-19,CA,camping,6466,1,0
2020-06-19,AU,hobbies,11244,1,0
2020-06-19,AU,retail,15123,1,0
2020-06-19,CA,hiking,8537,1,0
2020-06-20,CA,camping,4782,1,0
2020-06-20,AU,retail,13446,1,0
2020-06-20,AU,hobbies,10616,1,0
2020-06-20,AU,outdoor,9038,1,0
2020-06-20,CA,hiking,7711,1,0
2020-06-21,AU,retail,13888,1,0
2020-06-21,AU,outdoor,7772,1,0
2020-06-21,CA,camping,6388,1,0
2020-06-21,AU,hobbies,9436,1,0
2020-06-21,CA,hiking,6616,1,0
2020-06-22,AU,retail,14642,1,0
2020-06-22,AU,hobbies,10251,1,0
2020-06-22,CA,camping,5437,1,0
2020-06-22,CA,hiking,8082,1,0
2020-06-22,AU,outdoor,8142,1,0
2020-06-23,AU,hobbies,9769,1,0
2020-06-23,AU,retail,14725,1,0
2020-06-23,CA,camping,5892,1,0
2020-06-23,CA,hiking,7679,1,0
2020-06-23,AU,outdoor,7061,1,0
2020-06-24,AU,hobbies,9683,1,0
2020-06-24,CA,hiking,7725,1,0
2020-06-24,AU,outdoor,7098,1,0
2020-06-24,AU,retail,13627,1,0
2020-06-24,CA,camping,5807,1,0
2020-06-25,CA,camping,6543,1,0
2020-06-25,AU,hobbies,10526,1,0
2020-06-25,AU,retail,14130,1,0
2020-06-25,CA,hiking,7069,1,0
2020-06-25,AU,outdoor,9407,1,0
2020-06-26,AU,outdoor,8967,1,0
2020-06-26,CA,camping,7206,1,0
2020-06-26,AU,retail,14603,1,0
2020-06-26,AU,hobbies,11657,1,0
2020-06-26,CA,hiking,7698,1,0
2020-06-27,AU,outdoor,8024,1,0
2020-06-27,AU,hobbies,10226,1,0
2020-06-27,CA,camping,5915,1,0
2020-06-27,AU,retail,14431,1,0
2020-06-27,CA,hiking,7333,1,0
2020-06-28,AU,hobbies,10628,1,0
2020-06-28,AU,outdoor,8007,1,0
2020-06-28,CA,camping,5254,1,0
2020-06-28,AU,retail,15255,1,0
2020-06-28,CA,hiking,7401,1,0
2020-06-29,AU,hobbies,9139,1,0
2020-06-29,AU,outdoor,8176,1,0
2020-06-29,CA,camping,7715,1,0
2020-06-29,AU,retail,14154,1,0
2020-06-29,CA,hiking,6725,1,0
2020-06-30,CA,hiking,7944,1,0
2020-06-30,AU,outdoor,8018,1,0
2020-06-30,AU,retail,13819,1,0
2020-06-30,AU,hobbies,9946,1,0
2020-06-30,CA,camping,6715,1,0
2020-07-01,CA,hiking,6499,1,0
2020-07-01,AU,outdoor,8372,1,0
2020-07-01,AU,hobbies,10378,1,0
2020-07-01,AU,retail,14316,1,0
2020-07-01,CA,camping,6554,1,0
2020-07-02,AU,retail,14737,1,0
2020-07-02,AU,hobbies,0,1.075587418,1
2020-07-02,AU,outdoor,8620,1,0
2020-07-02,CA,camping,6455,1,0
2020-07-02,CA,hiking,6507,1,0
2020-07-03,AU,retail,15401,1,0
2020-07-03,CA,camping,7654,1,0
2020-07-03,AU,hobbies,11698,1.189709651,2
2020-07-03,CA,hiking,6827,1,0
2020-07-03,AU,outdoor,7248,1,0
2020-07-04,AU,retail,14559,1,0
2020-07-04,CA,hiking,7032,1,0
2020-07-04,CA,camping,6142,1,0
2020-07-04,AU,outdoor,7749,1,0
2020-07-04,AU,hobbies,13399,1.260097261,3
2020-07-05,CA,hiking,6889,1,0
2020-07-05,AU,outdoor,10299,1,0
2020-07-05,AU,retail,15380,1,0
2020-07-05,AU,hobbies,10242,1.294490472,4
2020-07-05,CA,camping,5664,1,0
2020-07-06,AU,hobbies,14236,1.306305495,5
2020-07-06,AU,retail,14996,1,0
2020-07-06,CA,camping,6313,1,0
2020-07-06,AU,outdoor,7110,1,0
2020-07-06,CA,hiking,6445,1,0
2020-07-07,AU,outdoor,7894,1,0
2020-07-07,AU,hobbies,13213,1.30483192,6
2020-07-07,CA,camping,5376,1,0
2020-07-07,AU,retail,15119,1,0
2020-07-07,CA,hiking,5857,1,0
2020-07-08,AU,hobbies,13557,1.29581952,7
2020-07-08,CA,camping,6234,1,0
2020-07-08,AU,retail,13570,1,0
2020-07-08,AU,outdoor,6896,1,0
2020-07-08,CA,hiking,6877,1,0
2020-07-09,AU,hobbies,12920,1.282745028,8
2020-07-09,AU,outdoor,7920,1,0
2020-07-09,AU,retail,15809,1,0
2020-07-09,CA,camping,6848,1,0
2020-07-09,CA,hiking,5949,1,0
2020-07-10,AU,outdoor,7746,1,0
2020-07-10,CA,camping,0,1,0
2020-07-10,CA,hiking,7682,1,0
2020-07-10,AU,retail,16676,1,0
2020-07-10,AU,hobbies,11325,1.26770148,9
2020-07-11,AU,outdoor,7614,1,0
2020-07-11,CA,camping,6716,1,0
2020-07-11,AU,hobbies,12238,1.251944925,10
2020-07-11,CA,hiking,7387,1,0
2020-07-11,AU,retail,14959,1,0
2020-07-12,AU,outdoor,6961,1,0
2020-07-12,CA,hiking,7128,1,0
2020-07-12,AU,hobbies,13789,1.236222015,11
2020-07-12,AU,retail,15736,1,0
2020-07-12,CA,camping,7681,1,0
2020-07-13,CA,hiking,5712,1,0
2020-07-13,CA,camping,6765,1,0
2020-07-13,AU,retail,15136,1,0
2020-07-13,AU,hobbies,11584,1.220966792,12
2020-07-13,AU,outdoor,8920,1,0
2020-07-14,AU,outdoor,7282,1,0
2020-07-14,AU,hobbies,11555,1.206420168,13
2020-07-14,CA,camping,6076,1,0
2020-07-14,AU,retail,12942,1,0
2020-07-14,CA,hiking,7924,1,0
2020-07-15,CA,hiking,8586,1,0
2020-07-15,CA,camping,6489,1,0
2020-07-15,AU,outdoor,7527,1,0
2020-07-15,AU,hobbies,11417,1.192703418,14
